month,specialty,region,total_waiting,within_18_weeks,over_52_weeks,median_wait_weeks,pct_within_18_weeks
2023-03-01,Urology,East of England,3321,2678,35,15.4,80.6
2023-03-01,Gynaecology,London,4204,2760,494,10.5,65.7
2023-03-01,Gynaecology,Midlands,3954,3022,134,11.8,76.4
2023-03-01,Gynaecology,North West,1014,579,62,21.9,57.1
2023-03-01,Gynaecology,North East,1264,1079,112,27.2,85.4
2023-03-01,Gynaecology,South East,1391,955,68,10.0,68.7
2023-03-01,Gynaecology,South West,1103,899,24,23.9,81.5
2023-03-01,Gynaecology,East of England,3131,2588,379,27.3,82.7
2023-03-01,ENT,London,1532,1227,193,6.9,80.1
2023-03-01,ENT,Midlands,1998,1448,135,26.5,72.5
2023-03-01,ENT,North West,4927,3423,632,6.0,69.5
2023-03-01,ENT,North East,2479,1895,153,6.4,76.4
2023-03-01,ENT,South East,3311,1939,314,15.9,58.6
2023-03-01,ENT,South West,4973,2960,197,6.6,59.5
2023-03-01,ENT,East of England,1169,774,100,6.5,66.2
2023-03-01,Gastroenterology,London,4124,3240,176,18.7,78.6
2023-03-01,Gastroenterology,Midlands,3201,2944,406,25.7,92.0
2023-03-01,Gastroenterology,North West,1670,1059,17,12.7,63.4
2023-03-01,Gastroenterology,North East,1272,1018,168,22.5,80.0
2023-03-01,Gastroenterology,South East,2160,1346,45,24.4,62.3
2023-03-01,Gastroenterology,South West,3116,2047,141,13.3,65.7
2023-03-01,Gastroenterology,East of England,833,615,59,17.3,73.8
2023-03-01,Dermatology,London,1175,798,133,22.6,67.9
2023-03-01,Dermatology,Midlands,4804,4049,705,23.3,84.3
2023-03-01,Dermatology,North West,2665,2008,210,18.4,75.3
2023-03-01,Dermatology,North East,2316,1787,80,12.7,77.2
2023-03-01,Dermatology,South East,3473,1995,509,27.1,57.4
2023-03-01,Dermatology,South West,2054,1699,262,16.3,82.7
2023-03-01,Dermatology,East of England,3829,3452,378,13.8,90.2
2023-04-01,Orthopaedics,London,3699,2944,264,27.0,79.6
2023-04-01,Orthopaedics,Midlands,2511,1585,193,20.9,63.1
2023-04-01,Orthopaedics,North West,1485,860,136,26.9,57.9
2023-04-01,Orthopaedics,North East,4238,3614,116,24.9,85.3
2023-04-01,Orthopaedics,South East,1719,1395,121,11.5,81.2
2023-04-01,Orthopaedics,South West,4054,3343,142,26.1,82.5
2023-04-01,Orthopaedics,East of England,4794,3482,628,6.7,72.6
2023-04-01,Cardiology,London,2672,1833,46,22.8,68.6
2023-04-01,Cardiology,Midlands,4173,2808,335,6.3,67.3
2023-04-01,Cardiology,North West,1367,873,32,11.7,63.9
2023-04-01,Cardiology,North East,4614,4090,51,22.2,88.6
2023-04-01,Cardiology,South East,3358,2719,164,18.7,81.0
2023-04-01,Cardiology,South West,4894,3908,52,27.7,79.9
2023-04-01,Cardiology,East of England,1631,1268,230,27.1,77.7
2023-04-01,Neurology,London,2954,1964,347,25.1,66.5
2023-04-01,Neurology,Midlands,3653,3255,108,10.9,89.1
2023-04-01,Neurology,North West,1145,893,86,8.6,78.0
2023-04-01,Neurology,North East,3740,2058,433,27.7,55.0
2023-04-01,Neurology,South East,3492,2522,285,9.0,72.2
2023-04-01,Neurology,South West,2201,1575,260,17.6,71.6
2023-04-01,Neurology,East of England,4260,2749,65,18.8,64.5
2023-04-01,Ophthalmology,London,871,705,63,11.4,80.9
2023-04-01,Ophthalmology,Midlands,1843,1357,249,26.6,73.6
2023-04-01,Ophthalmology,North West,1109,645,63,8.8,58.2
2023-04-01,Ophthalmology,North East,4545,3243,81,27.5,71.4
2023-04-01,Ophthalmology,South East,4207,3180,428,16.9,75.6
2023-04-01,Ophthalmology,South West,4589,2552,442,7.4,55.6
2023-04-01,Ophthalmology,East of England,4829,3061,197,9.6,63.4
2023-04-01,General Surgery,London,3995,2916,587,27.2,73.0
2023-04-01,General Surgery,Midlands,1246,1017,54,9.7,81.6
2023-04-01,General Surgery,North West,2963,2294,232,15.0,77.4
2023-04-01,General Surgery,North East,2525,2045,103,11.7,81.0
2023-04-01,General Surgery,South East,1928,1542,190,16.2,80.0
2023-04-01,General Surgery,South West,4530,2968,60,19.8,65.5
2023-04-01,General Surgery,East of England,1606,1280,184,26.2,79.7
2023-04-01,Urology,London,3124,2590,40,11.5,82.9
2023-04-01,Urology,Midlands,3671,2039,479,9.2,55.5
2023-04-01,Urology,North West,2017,1741,189,21.0,86.3
2023-04-01,Urology,North East,2007,1567,149,6.9,78.1
2023-04-01,Urology,South East,1725,1476,181,7.4,85.6
2023-04-01,Urology,South West,2342,1315,177,26.3,56.1
2023-04-01,Urology,East of England,1708,1334,203,23.2,78.1
2023-04-01,Gynaecology,London,3386,2933,434,16.6,86.6
2023-04-01,Gynaecology,Midlands,3142,2007,154,7.2,63.9
2023-04-01,Gynaecology,North West,871,652,40,14.1,74.9
2023-04-01,Gynaecology,North East,2224,1331,164,23.8,59.8
2023-04-01,Gynaecology,South East,2475,1738,204,6.7,70.2
2023-04-01,Gynaecology,South West,878,594,70,16.1,67.7
2023-04-01,Gynaecology,East of England,2284,1461,81,7.4,64.0
2023-04-01,ENT,London,2629,2153,276,16.4,81.9
2023-04-01,ENT,Midlands,4656,3208,463,16.9,68.9
2023-04-01,ENT,North West,2894,2528,98,9.0,87.4
2023-04-01,ENT,North East,1167,866,122,7.9,74.2
2023-04-01,ENT,South East,2676,2391,295,22.8,89.3
2023-04-01,ENT,South West,4406,2805,365,9.8,63.7
2023-04-01,ENT,East of England,2195,1898,153,27.2,86.5
2023-04-01,Gastroenterology,London,3431,2888,114,6.6,84.2
2023-04-01,Gastroenterology,Midlands,2804,2066,362,21.0,73.7
2023-04-01,Gastroenterology,North West,2657,2337,389,21.4,88.0
2023-04-01,Gastroenterology,North East,3588,2194,390,12.4,61.1
2023-04-01,Gastroenterology,South East,905,740,131,11.7,81.8
2023-04-01,Gastroenterology,South West,4725,3701,360,20.8,78.3
2023-04-01,Gastroenterology,East of England,1745,1084,81,17.3,62.1
2023-04-01,Dermatology,London,1092,838,109,15.9,76.7
2023-04-01,Dermatology,Midlands,3291,2517,389,13.3,76.5
2023-04-01,Dermatology,North West,1227,799,99,13.4,65.1
2023-04-01,Dermatology,North East,4133,3052,116,22.5,73.8
2023-04-01,Dermatology,South East,4168,2323,449,11.6,55.7
2023-04-01,Dermatology,South West,3092,2607,430,20.7,84.3
2023-04-01,Dermatology,East of England,3606,2767,289,25.2,76.7
2023-05-01,Orthopaedics,London,1546,1005,81,17.3,65.0
2023-05-01,Orthopaedics,Midlands,1868,1678,233,6.9,89.8
2023-05-01,Orthopaedics,North West,1502,1338,26,13.9,89.1
2023-05-01,Orthopaedics,North East,3453,2390,243,27.5,69.2
2023-05-01,Orthopaedics,South East,2468,1811,38,18.9,73.4
2023-05-01,Orthopaedics,South West,4384,3709,402,27.9,84.6
2023-05-01,Orthopaedics,East of England,3542,3161,446,8.4,89.2
2023-05-01,Cardiology,London,2151,1523,51,19.6,70.8
2023-05-01,Cardiology,Midlands,3446,2561,37,13.0,74.3
2023-05-01,Cardiology,North West,2837,2068,416,25.2,72.9
2023-05-01,Cardiology,North East,4923,2988,222,22.2,60.7
2023-05-01,Cardiology,South East,2474,2111,69,28.0,85.3
2023-05-01,Cardiology,South West,2130,1357,292,12.8,63.7
2023-05-01,Cardiology,East of England,2417,1580,346,7.2,65.4
2023-05-01,Neurology,London,2375,1773,182,10.9,74.7
2023-05-01,Neurology,Midlands,4126,3475,285,23.6,84.2
2023-05-01,Neurology,North West,1261,1139,17,10.4,90.3
2023-05-01,Neurology,North East,992,631,78,25.2,63.6
2023-05-01,Neurology,South East,3325,2583,197,13.3,77.7
2023-05-01,Neurology,South West,910,549,125,28.0,60.3
2023-05-01,Neurology,East of England,3443,2259,228,22.3,65.6
2023-05-01,Ophthalmology,London,1096,660,119,25.9,60.2
2023-05-01,Ophthalmology,Midlands,4911,3587,686,17.5,73.0
2023-05-01,Ophthalmology,North West,865,645,33,12.3,74.6
2023-05-01,Ophthalmology,North East,4039,2924,219,19.7,72.4
2023-05-01,Ophthalmology,South East,1685,1161,40,19.9,68.9
2023-05-01,Ophthalmology,South West,3325,2566,60,23.1,77.2
2023-05-01,Ophthalmology,East of England,4032,2220,254,24.0,55.1
2023-05-01,General Surgery,London,1261,851,155,8.7,67.5
2023-05-01,General Surgery,Midlands,805,592,60,27.9,73.5
2023-05-01,General Surgery,North West,3406,2671,59,11.3,78.4
2023-05-01,General Surgery,North East,1938,1622,233,21.6,83.7
2023-05-01,General Surgery,South East,3727,2648,218,6.4,71.0
2023-05-01,General Surgery,South West,3215,1923,471,25.1,59.8
2023-05-01,General Surgery,East of England,4900,3596,604,16.4,73.4
2023-05-01,Urology,London,4363,2482,498,17.1,56.9
2023-05-01,Urology,Midlands,1591,1124,155,12.3,70.6
2023-05-01,Urology,North West,2891,2241,190,20.2,77.5
2023-05-01,Urology,North East,1642,996,78,19.0,60.7
2023-05-01,Urology,South East,3313,2038,434,18.4,61.5
2023-05-01,Urology,South West,2016,1324,284,24.2,65.7
2023-05-01,Urology,East of England,1731,1310,62,15.9,75.7
2023-05-01,Gynaecology,London,4692,3936,598,13.1,83.9
2023-05-01,Gynaecology,Midlands,3718,2187,473,9.4,58.8
2023-05-01,Gynaecology,North West,1135,893,86,26.0,78.7
2023-05-01,Gynaecology,North East,4247,2787,340,16.0,65.6
2023-05-01,Gynaecology,South East,4806,4106,674,19.7,85.4
2023-05-01,Gynaecology,South West,2085,1897,98,21.8,91.0
2023-05-01,Gynaecology,East of England,3320,2657,254,27.9,80.0
2023-05-01,ENT,London,2347,2117,297,25.9,90.2
2023-05-01,ENT,Midlands,2557,1680,122,9.2,65.7
2023-05-01,ENT,North West,4485,2500,373,17.1,55.7
2023-05-01,ENT,North East,4038,2998,433,26.7,74.2
2023-05-01,ENT,South East,1543,1054,187,17.5,68.3
2023-05-01,ENT,South West,1361,1062,173,21.0,78.0
2023-05-01,ENT,East of England,1309,1065,92,12.5,81.4
2023-05-01,Gastroenterology,London,3003,2205,433,22.2,73.4
2023-05-01,Gastroenterology,Midlands,3328,2685,391,11.4,80.7
2023-05-01,Gastroenterology,North West,2704,2336,30,26.6,86.4
2023-05-01,Gastroenterology,North East,3513,2115,47,23.5,60.2
2023-05-01,Gastroenterology,South East,4527,2720,433,9.7,60.1
2023-05-01,Gastroenterology,South West,3103,2564,231,19.2,82.6
2023-05-01,Gastroenterology,East of England,1245,701,17,22.3,56.3
2023-05-01,Dermatology,London,3575,2917,477,20.1,81.6
2023-05-01,Dermatology,Midlands,3031,1950,373,9.7,64.3
2023-05-01,Dermatology,North West,4038,2714,222,18.3,67.2
2023-05-01,Dermatology,North East,1509,1243,164,17.8,82.4
2023-05-01,Dermatology,South East,826,721,58,15.1,87.3
2023-05-01,Dermatology,South West,1922,1471,38,25.6,76.5
2023-05-01,Dermatology,East of England,2548,1442,230,24.8,56.6
2023-06-01,Orthopaedics,London,979,647,118,13.4,66.1
2023-06-01,Orthopaedics,Midlands,2824,1647,250,16.5,58.3
2023-06-01,Orthopaedics,North West,2319,1908,272,25.9,82.3
2023-06-01,Orthopaedics,North East,1716,1493,88,9.5,87.0
2023-06-01,Orthopaedics,South East,4382,3291,330,8.8,75.1
2023-06-01,Orthopaedics,South West,2246,1296,141,21.6,57.7
2023-06-01,Orthopaedics,East of England,1600,1063,233,8.6,66.4
2023-06-01,Cardiology,London,4057,3643,336,27.9,89.8
2023-06-01,Cardiology,Midlands,1811,1565,128,26.4,86.4
2023-06-01,Cardiology,North West,3391,2655,435,12.5,78.3
2023-06-01,Cardiology,North East,2983,1888,143,15.9,63.3
2023-06-01,Cardiology,South East,2555,2257,71,24.1,88.3
2023-06-01,Cardiology,South West,4032,2782,545,6.2,69.0
2023-06-01,Cardiology,East of England,3923,2926,215,7.7,74.6
2023-06-01,Neurology,London,2373,1502,315,16.6,63.3
2023-06-01,Neurology,Midlands,3204,2247,145,24.9,70.1
2023-06-01,Neurology,North West,3290,2216,117,21.0,67.4
2023-06-01,Neurology,North East,4419,3352,174,26.9,75.9
2023-06-01,Neurology,South East,1504,1334,100,10.6,88.7
2023-06-01,Neurology,South West,2716,2461,36,12.7,90.6
2023-06-01,Neurology,East of England,2236,1966,102,26.5,87.9
2023-06-01,Ophthalmology,London,891,658,124,25.2,73.8
2023-06-01,Ophthalmology,Midlands,1631,1460,129,6.1,89.5
2023-06-01,Ophthalmology,North West,1063,810,14,14.7,76.2
2023-06-01,Ophthalmology,North East,2608,2243,217,10.6,86.0
2023-06-01,Ophthalmology,South East,1997,1554,133,12.7,77.8
2023-06-01,Ophthalmology,South West,2719,2348,291,26.5,86.4
2023-06-01,Ophthalmology,East of England,4040,3364,135,15.2,83.3
2023-06-01,General Surgery,London,4583,2955,384,12.4,64.5
2023-06-01,General Surgery,Midlands,1589,1398,204,27.8,88.0
2023-06-01,General Surgery,North West,1818,1629,228,24.6,89.6
2023-06-01,General Surgery,North East,1574,1154,147,10.0,73.3
2023-06-01,General Surgery,South East,3897,3196,493,21.7,82.0
2023-06-01,General Surgery,South West,2864,2509,206,19.0,87.6
2023-06-01,General Surgery,East of England,4840,3828,223,7.5,79.1
2023-06-01,Urology,London,1397,819,191,10.7,58.6
2023-06-01,Urology,Midlands,4467,2825,512,15.6,63.2
2023-06-01,Urology,North West,1907,1449,272,19.2,76.0
2023-06-01,Urology,North East,1882,1280,56,26.3,68.0
2023-06-01,Urology,South East,4751,3136,350,7.6,66.0
2023-06-01,Urology,South West,2481,1647,369,6.8,66.4
2023-06-01,Urology,East of England,4218,2621,563,23.8,62.1
2023-06-01,Gynaecology,London,3627,2038,414,8.9,56.2
2023-06-01,Gynaecology,Midlands,1273,710,21,11.8,55.8
2023-06-01,Gynaecology,North West,4742,3180,530,8.1,67.1
2023-06-01,Gynaecology,North East,4881,3686,245,26.7,75.5
2023-06-01,Gynaecology,South East,977,861,42,13.8,88.1
2023-06-01,Gynaecology,South West,3640,2265,42,11.3,62.2
2023-06-01,Gynaecology,East of England,1645,1105,38,27.9,67.2
2023-06-01,ENT,London,3063,2131,190,16.0,69.6
2023-06-01,ENT,Midlands,3430,2348,443,22.6,68.5
2023-06-01,ENT,North West,4241,2904,167,23.1,68.5
2023-06-01,ENT,North East,4522,2729,356,14.7,60.3
2023-06-01,ENT,South East,3834,3211,161,17.6,83.8
2023-06-01,ENT,South West,3580,2838,45,24.3,79.3
2023-06-01,ENT,East of England,1972,1095,137,19.3,55.5
2023-06-01,Gastroenterology,London,3817,3122,190,22.6,81.8
2023-06-01,Gastroenterology,Midlands,1593,983,183,13.5,61.7
2023-06-01,Gastroenterology,North West,4301,2441,288,21.5,56.8
2023-06-01,Gastroenterology,North East,4812,3095,223,20.2,64.3
2023-06-01,Gastroenterology,South East,1348,917,104,19.1,68.0
2023-06-01,Gastroenterology,South West,2584,1895,304,6.0,73.3
2023-06-01,Gastroenterology,East of England,1410,887,15,12.6,62.9
2023-06-01,Dermatology,London,4171,2606,601,17.1,62.5
2023-06-01,Dermatology,Midlands,3880,3148,431,7.9,81.1
2023-06-01,Dermatology,North West,1896,1048,209,13.6,55.3
2023-06-01,Dermatology,North East,4702,3339,295,21.6,71.0
2023-06-01,Dermatology,South East,4512,2771,260,15.0,61.4
2023-06-01,Dermatology,South West,4496,3545,303,17.6,78.8
2023-06-01,Dermatology,East of England,4394,3948,650,7.9,89.8
2023-07-01,Orthopaedics,London,2443,1615,208,23.1,66.1
2023-07-01,Orthopaedics,Midlands,3353,2286,153,11.6,68.2
2023-07-01,Orthopaedics,North West,3562,2796,113,21.9,78.5
2023-07-01,Orthopaedics,North East,991,702,78,7.2,70.8
2023-07-01,Orthopaedics,South East,1331,795,143,17.1,59.7
2023-07-01,Orthopaedics,South West,858,530,21,27.3,61.8
2023-07-01,Orthopaedics,East of England,3998,2378,243,11.6,59.5
2023-07-01,Cardiology,London,1741,1470,28,18.5,84.4
2023-07-01,Cardiology,Midlands,1235,696,81,23.6,56.4
2023-07-01,Cardiology,North West,2450,1846,57,8.9,75.3
2023-07-01,Cardiology,North East,4689,3750,689,21.7,80.0
2023-07-01,Cardiology,South East,4168,3614,102,15.9,86.7
2023-07-01,Cardiology,South West,3620,2940,104,23.9,81.2
2023-07-01,Cardiology,East of England,2101,1893,120,8.4,90.1
2023-07-01,Neurology,London,4912,3487,610,10.3,71.0
2023-07-01,Neurology,Midlands,1228,968,157,16.4,78.8
2023-07-01,Neurology,North West,2353,1835,216,12.2,78.0
2023-07-01,Neurology,North East,3369,2774,150,24.3,82.3
2023-07-01,Neurology,South East,2306,1353,323,14.2,58.7
2023-07-01,Neurology,South West,4866,3373,457,17.3,69.3
2023-07-01,Neurology,East of England,971,805,97,11.2,82.9
2023-07-01,Ophthalmology,London,2988,1731,387,8.0,57.9
2023-07-01,Ophthalmology,Midlands,3517,3031,272,17.7,86.2
2023-07-01,Ophthalmology,North West,4624,3389,131,27.0,73.3
2023-07-01,Ophthalmology,North East,4786,3543,442,23.4,74.0
2023-07-01,Ophthalmology,South East,3107,2408,210,16.4,77.5
2023-07-01,Ophthalmology,South West,3207,2866,101,10.0,89.4
2023-07-01,Ophthalmology,East of England,4396,3477,168,25.6,79.1
2023-07-01,General Surgery,London,2763,2067,50,7.8,74.8
2023-07-01,General Surgery,Midlands,1965,1418,286,20.9,72.2
2023-07-01,General Surgery,North West,4926,2755,566,10.7,55.9
2023-07-01,General Surgery,North East,3382,2386,307,25.2,70.5
2023-07-01,General Surgery,South East,2268,1274,116,18.9,56.2
2023-07-01,General Surgery,South West,1951,1385,71,25.9,71.0
2023-07-01,General Surgery,East of England,3599,2013,46,19.7,55.9
2023-07-01,Urology,London,3213,2152,466,26.1,67.0
2023-07-01,Urology,Midlands,2858,1633,400,10.9,57.1
2023-07-01,Urology,North West,2366,1451,279,10.9,61.3
2023-07-01,Urology,North East,891,500,126,26.4,56.1
2023-07-01,Urology,South East,4580,3709,402,24.8,81.0
2023-07-01,Urology,South West,1329,925,151,25.7,69.6
2023-07-01,Urology,East of England,2397,1654,82,26.1,69.0
2023-07-01,Gynaecology,London,3542,2893,105,14.6,81.7
2023-07-01,Gynaecology,Midlands,4855,4327,50,25.7,89.1
2023-07-01,Gynaecology,North West,1690,1390,125,18.5,82.2
2023-07-01,Gynaecology,North East,2472,1872,128,14.8,75.7
2023-07-01,Gynaecology,South East,3966,2495,60,6.9,62.9
2023-07-01,Gynaecology,South West,4888,3147,597,7.5,64.4
2023-07-01,Gynaecology,East of England,2855,2467,220,25.1,86.4
2023-07-01,ENT,London,4654,3451,626,18.9,74.2
2023-07-01,ENT,Midlands,2160,1660,116,7.2,76.9
2023-07-01,ENT,North West,1134,682,149,20.9,60.1
2023-07-01,ENT,North East,1969,1343,161,20.9,68.2
2023-07-01,ENT,South East,1286,1123,179,20.7,87.3
2023-07-01,ENT,South West,2860,2581,309,6.9,90.2
2023-07-01,ENT,East of England,3099,2514,45,24.5,81.1
2023-07-01,Gastroenterology,London,1880,1099,204,16.8,58.5
2023-07-01,Gastroenterology,Midlands,2400,1322,163,22.0,55.1
2023-07-01,Gastroenterology,North West,4789,2800,227,19.9,58.5
2023-07-01,Gastroenterology,North East,2571,2151,232,21.3,83.7
2023-07-01,Gastroenterology,South East,3521,2537,188,16.8,72.1
2023-07-01,Gastroenterology,South West,4757,3331,158,6.5,70.0
2023-07-01,Gastroenterology,East of England,2300,1723,301,8.9,74.9
2023-07-01,Dermatology,London,4889,3315,459,26.6,67.8
2023-07-01,Dermatology,Midlands,804,552,20,11.5,68.7
2023-07-01,Dermatology,North West,1147,996,142,6.7,86.8
2023-07-01,Dermatology,North East,4625,2922,99,12.6,63.2
2023-07-01,Dermatology,South East,4321,3227,205,26.1,74.7
2023-07-01,Dermatology,South West,4833,2739,251,17.7,56.7
2023-07-01,Dermatology,East of England,1138,741,32,24.0,65.1
2023-08-01,Orthopaedics,London,4290,2882,272,19.6,67.2
2023-08-01,Orthopaedics,Midlands,2806,2000,212,22.9,71.3
2023-08-01,Orthopaedics,North West,1330,953,133,27.0,71.7
2023-08-01,Orthopaedics,North East,2696,2215,204,10.7,82.2
2023-08-01,Orthopaedics,South East,1582,1054,170,24.2,66.6
2023-08-01,Orthopaedics,South West,4573,2616,681,7.6,57.2
2023-08-01,Orthopaedics,East of England,1317,896,191,13.0,68.0
2023-08-01,Cardiology,London,3516,2960,297,12.4,84.2
2023-08-01,Cardiology,Midlands,2176,1615,163,24.9,74.2
2023-08-01,Cardiology,North West,1764,1246,60,23.9,70.6
2023-08-01,Cardiology,North East,2687,2407,384,8.5,89.6
2023-08-01,Cardiology,South East,4404,3455,55,21.9,78.5
2023-08-01,Cardiology,South West,2725,2147,371,17.2,78.8
2023-08-01,Cardiology,East of England,4213,3667,480,26.9,87.0
2023-08-01,Neurology,London,805,556,58,11.6,69.1
2023-08-01,Neurology,Midlands,4905,4124,132,8.6,84.1
2023-08-01,Neurology,North West,4925,4114,63,20.8,83.5
2023-08-01,Neurology,North East,1345,819,16,23.2,60.9
2023-08-01,Neurology,South East,1416,790,134,14.1,55.8
2023-08-01,Neurology,South West,1425,910,138,9.9,63.9
2023-08-01,Neurology,East of England,1553,1234,161,11.5,79.5
2023-08-01,Ophthalmology,London,3810,3169,213,17.7,83.2
2023-08-01,Ophthalmology,Midlands,2782,1762,53,19.8,63.3
2023-08-01,Ophthalmology,North West,1241,1069,137,26.8,86.1
2023-08-01,Ophthalmology,North East,3881,2941,361,14.2,75.8
2023-08-01,Ophthalmology,South East,2453,1597,84,13.2,65.1
2023-08-01,Ophthalmology,South West,2238,1980,271,18.8,88.5
2023-08-01,Ophthalmology,East of England,3879,2601,167,17.8,67.1
2023-08-01,General Surgery,London,885,711,101,24.4,80.3
2023-08-01,General Surgery,Midlands,931,726,26,11.8,78.0
2023-08-01,General Surgery,North West,2563,2110,306,12.6,82.3
2023-08-01,General Surgery,North East,2796,2385,325,27.7,85.3
2023-08-01,General Surgery,South East,4926,3506,225,8.6,71.2
2023-08-01,General Surgery,South West,1327,1219,46,6.8,91.9
2023-08-01,General Surgery,East of England,1503,1291,67,15.5,85.9
2023-08-01,Urology,London,1735,1552,86,15.4,89.5
2023-08-01,Urology,Midlands,3190,2834,216,15.3,88.8
2023-08-01,Urology,North West,4071,3659,192,15.7,89.9
2023-08-01,Urology,North East,2601,1717,265,24.4,66.0
2023-08-01,Urology,South East,3148,1948,256,17.6,61.9
2023-08-01,Urology,South West,1013,730,49,11.1,72.1
2023-08-01,Urology,East of England,1311,927,47,23.0,70.7
2023-08-01,Gynaecology,London,1428,970,86,24.7,67.9
2023-08-01,Gynaecology,Midlands,1104,1003,162,18.8,90.9
2023-08-01,Gynaecology,North West,3686,3255,331,14.1,88.3
2023-08-01,Gynaecology,North East,1306,1151,63,12.0,88.1
2023-08-01,Gynaecology,South East,2704,2033,155,11.5,75.2
2023-08-01,Gynaecology,South West,1900,1188,267,11.8,62.5
2023-08-01,Gynaecology,East of England,3884,2265,345,8.5,58.3
2023-08-01,ENT,London,3916,2785,63,11.4,71.1
